Delta_Theta,Magnitude,True_Doppler
0.859956,0.807516,486.111145
0.872087,0.812029,486.111145
0.871087,0.808204,486.111145
0.874711,0.808219,486.111145
0.869124,0.810054,486.111145
0.871823,0.809462,486.111145
0.867570,0.808070,486.111145
0.875309,0.809419,486.111145
0.867019,0.808329,486.111145
0.868593,0.810000,486.111145
0.876558,0.832753,486.111145
0.876889,0.829645,486.111145
0.872767,0.828339,486.111145
0.869943,0.830514,486.111145
0.873591,0.829606,486.111145
0.869133,0.829677,486.111145
0.866440,0.831938,486.111145
0.865189,0.828685,486.111145
0.866256,0.830282,486.111145
0.868595,0.829885,486.111145
0.870713,0.831456,486.111145
0.868725,0.830914,486.111145
0.868469,0.829805,486.111145
0.870886,0.831108,486.111145
0.864820,0.831284,486.111145
0.871274,0.831535,486.111145
0.868003,0.829895,486.111145
0.867972,0.828551,486.111145
0.873934,0.831815,486.111145
0.872849,0.831065,486.111145
1.278447,0.025295,518.518555
0.414275,0.028372,518.518555
0.655200,0.035077,518.518555
0.891667,0.035362,518.518555
0.347524,0.024582,518.518555
0.743360,0.025107,518.518555
0.593972,0.014523,518.518555
0.824613,0.024122,518.518555
1.071521,0.043198,518.518555
0.806191,0.019983,518.518555
0.946678,0.034126,518.518555
0.636669,0.023282,518.518555
0.546228,0.026576,518.518555
1.152544,0.035403,518.518555
1.067703,0.018019,518.518555
0.882805,0.026617,518.518555
0.859080,0.022850,518.518555
1.304141,0.026743,518.518555
0.490865,0.022032,518.518555
1.024636,0.025934,518.518555
0.905028,0.413592,518.518555
0.951399,0.411085,518.518555
0.939576,0.411975,518.518555
0.898123,0.412306,518.518555
0.923012,0.417940,518.518555
0.936465,0.414507,518.518555
0.942857,0.422249,518.518555
0.922485,0.415023,518.518555
0.920161,0.414145,518.518555
0.937449,0.414441,518.518555
0.907634,0.422408,518.518555
0.930671,0.414399,518.518555
0.936753,0.415980,518.518555
0.928231,0.411754,518.518555
0.937298,0.413687,518.518555
0.918459,0.415382,518.518555
0.931108,0.414926,518.518555
0.926699,0.408353,518.518555
0.934879,0.413422,518.518555
0.911933,0.413717,518.518555
0.938410,0.585794,518.518555
0.924076,0.589877,518.518555
0.946410,0.590448,518.518555
0.935732,0.585883,518.518555
0.947756,0.587917,518.518555
0.914042,0.589077,518.518555
0.938975,0.590321,518.518555
0.939412,0.587105,518.518555
0.938940,0.588249,518.518555
0.933741,0.586310,518.518555
0.918530,0.585275,518.518555
0.927476,0.591723,518.518555
0.932934,0.592355,518.518555
0.935207,0.589609,518.518555
0.954846,0.591708,518.518555
0.912155,0.591621,518.518555
0.948446,0.589439,518.518555
0.918742,0.589068,518.518555
0.947072,0.585554,518.518555
0.937489,0.584712,518.518555
0.934924,0.683390,518.518555
0.934450,0.677697,518.518555
0.917441,0.680837,518.518555
0.921874,0.679992,518.518555
0.932890,0.681490,518.518555
0.939319,0.683154,518.518555
0.931650,0.674365,518.518555
0.936125,0.679775,518.518555
0.929755,0.684974,518.518555
0.932694,0.682810,518.518555
0.932541,0.677338,518.518555
0.917105,0.684300,518.518555
0.926865,0.680979,518.518555
0.933886,0.678123,518.518555
0.932669,0.685408,518.518555
0.947251,0.681902,518.518555
0.921453,0.678171,518.518555
0.922216,0.679544,518.518555
0.925570,0.683021,518.518555
0.927794,0.682720,518.518555
0.931066,0.736069,518.518555
0.930503,0.739721,518.518555
0.925801,0.742130,518.518555
0.928361,0.735531,518.518555
0.924944,0.741793,518.518555
0.921518,0.741174,518.518555
0.929280,0.743009,518.518555
0.943979,0.738432,518.518555
0.924267,0.741508,518.518555
0.930980,0.739705,518.518555
0.931807,0.740285,518.518555
0.926159,0.740671,518.518555
0.920076,0.738343,518.518555
0.934997,0.737714,518.518555
0.922616,0.735948,518.518555
0.926503,0.739478,518.518555
0.930651,0.739721,518.518555
0.935862,0.736475,518.518555
0.936969,0.742178,518.518555
0.928172,0.738233,518.518555
0.933024,0.781108,518.518555
0.935219,0.780744,518.518555
0.923590,0.778620,518.518555
0.934296,0.779006,518.518555
0.931944,0.777229,518.518555
0.923923,0.781542,518.518555
0.923519,0.778807,518.518555
0.920864,0.780974,518.518555
0.928046,0.777987,518.518555
0.933808,0.778940,518.518555
0.921905,0.780750,518.518555
0.930973,0.778394,518.518555
0.935623,0.777172,518.518555
0.938469,0.777414,518.518555
0.924831,0.777390,518.518555
0.929326,0.778645,518.518555
0.927393,0.778846,518.518555
0.936485,0.780225,518.518555
0.933157,0.779938,518.518555
0.923410,0.780778,518.518555
0.938708,0.807435,518.518555
0.931985,0.806274,518.518555
0.926671,0.808404,518.518555
0.933816,0.807890,518.518555
0.934049,0.808075,518.518555
0.932567,0.809534,518.518555
0.940250,0.810724,518.518555
0.931958,0.806420,518.518555
0.935883,0.810527,518.518555
0.931325,0.808683,518.518555
0.927790,0.807427,518.518555
0.918696,0.808143,518.518555
0.926091,0.807758,518.518555
0.938219,0.810011,518.518555
0.928186,0.808324,518.518555
0.931377,0.809604,518.518555
0.932587,0.810223,518.518555
0.931268,0.807600,518.518555
0.927640,0.807979,518.518555
0.935850,0.806149,518.518555
0.932883,0.831211,518.518555
0.927175,0.828542,518.518555
0.934293,0.829534,518.518555
0.926398,0.829066,518.518555
0.924509,0.831825,518.518555
0.926558,0.828884,518.518555
0.931295,0.831404,518.518555
0.931675,0.830625,518.518555
0.927669,0.829509,518.518555
0.932886,0.831609,518.518555
0.932802,0.829900,518.518555
0.927251,0.827813,518.518555
0.925967,0.830824,518.518555
0.935700,0.827934,518.518555
0.934625,0.830112,518.518555
0.926775,0.830134,518.518555
0.931335,0.831852,518.518555
0.928533,0.831782,518.518555
0.934208,0.831362,518.518555
0.931749,0.830430,518.518555
1.284657,0.023998,550.925964
1.263942,0.021188,550.925964
1.335934,0.026655,550.925964
1.089735,0.028554,550.925964
0.933550,0.028238,550.925964
1.128945,0.020295,550.925964
0.858355,0.019688,550.925964
0.771785,0.033660,550.925964
0.278318,0.025196,550.925964
0.910296,0.027744,550.925964
1.417135,0.026183,550.925964
0.833679,0.022474,550.925964
0.959774,0.035869,550.925964
1.195349,0.022859,550.925964
0.926787,0.026596,550.925964
0.483491,0.028003,550.925964
0.901260,0.033900,550.925964
1.003277,0.021312,550.925964
0.772379,0.032797,550.925964
0.999459,0.033006,550.925964
0.975396,0.420324,550.925964
0.990764,0.417546,550.925964
1.032617,0.416093,550.925964
1.030993,0.415548,550.925964
0.942130,0.416349,550.925964
0.984540,0.416360,550.925964
0.976296,0.419290,550.925964
0.983054,0.416840,550.925964
0.982599,0.414223,550.925964
0.991035,0.414118,550.925964
0.971840,0.413345,550.925964
0.990493,0.418786,550.925964
0.995615,0.414705,550.925964
0.971737,0.416138,550.925964
0.949697,0.422637,550.925964
0.962030,0.418779,550.925964
0.976298,0.415486,550.925964
0.982508,0.416301,550.925964
1.006024,0.415218,550.925964
1.012138,0.420196,550.925964
0.987422,0.591497,550.925964
0.978611,0.590272,550.925964
0.975308,0.586717,550.925964
0.997747,0.591153,550.925964
0.994369,0.593423,550.925964
0.964901,0.585661,550.925964
0.985458,0.587755,550.925964
0.983036,0.592556,550.925964
0.995098,0.595887,550.925964
0.976524,0.583519,550.925964
0.987416,0.589931,550.925964
0.977480,0.585216,550.925964
0.994724,0.592731,550.925964
0.975515,0.590870,550.925964
0.980833,0.588238,550.925964
0.978753,0.585990,550.925964
0.976259,0.590262,550.925964
0.986436,0.595133,550.925964
0.992506,0.581047,550.925964
0.992344,0.587408,550.925964
0.982482,0.681557,550.925964
0.989801,0.680073,550.925964
0.994496,0.679164,550.925964
0.988466,0.682513,550.925964
0.993987,0.683503,550.925964
0.992724,0.682111,550.925964
0.996289,0.680598,550.925964
0.997553,0.682386,550.925964
0.994711,0.681565,550.925964
0.969760,0.684932,550.925964
0.984549,0.680895,550.925964
0.994494,0.679821,550.925964
0.996289,0.681124,550.925964
0.973036,0.682116,550.925964
1.002174,0.683975,550.925964
0.985819,0.680195,550.925964
0.987626,0.686175,550.925964
0.984595,0.681062,550.925964
0.975054,0.683545,550.925964
0.999521,0.680165,550.925964
0.986719,0.742500,550.925964
0.991413,0.741186,550.925964
0.984592,0.740623,550.925964
0.996077,0.738659,550.925964
0.995464,0.741137,550.925964
0.985417,0.742971,550.925964
0.988814,0.737925,550.925964
0.992136,0.735543,550.925964
0.974418,0.739733,550.925964
0.985721,0.741180,550.925964
0.992031,0.737640,550.925964
0.989998,0.737835,550.925964
0.992239,0.741251,550.925964
0.982057,0.737077,550.925964
0.993858,0.740572,550.925964
0.992136,0.738397,550.925964
0.977932,0.740502,550.925964
0.985027,0.743298,550.925964
0.989363,0.739800,550.925964
0.989224,0.737608,550.925964
0.991224,0.775423,550.925964
0.988217,0.782795,550.925964
0.988737,0.778884,550.925964
0.987137,0.779580,550.925964
0.971127,0.778106,550.925964
0.980580,0.779094,550.925964
0.981307,0.777002,550.925964
0.985945,0.781504,550.925964
0.976798,0.780433,550.925964
0.989954,0.779131,550.925964
0.986928,0.777521,550.925964
0.985784,0.778405,550.925964
0.992042,0.780034,550.925964
0.990909,0.782674,550.925964
0.986136,0.778128,550.925964
0.991658,0.779503,550.925964
0.986266,0.780500,550.925964
0.988230,0.777942,550.925964
0.990814,0.775531,550.925964
0.990403,0.782518,550.925964
0.987325,0.807734,550.925964
0.991593,0.806975,550.925964
0.993297,0.805917,550.925964
0.994788,0.808874,550.925964
0.989302,0.808737,550.925964
0.992316,0.807116,550.925964
0.990416,0.811146,550.925964
0.994500,0.808468,550.925964
0.991816,0.808871,550.925964
0.983432,0.808425,550.925964
0.985198,0.808756,550.925964
0.980290,0.808010,550.925964
0.983447,0.809604,550.925964
0.984317,0.807695,550.925964
0.990142,0.806291,550.925964
0.986192,0.811249,550.925964
0.987014,0.807620,550.925964
0.989337,0.806335,550.925964
0.986363,0.805375,550.925964
0.988744,0.806631,550.925964
0.985642,0.828934,550.925964
0.981990,0.830040,550.925964
0.986889,0.830401,550.925964
0.988950,0.829816,550.925964
0.995097,0.829573,550.925964
0.986105,0.830605,550.925964
0.984453,0.830369,550.925964
0.983139,0.830080,550.925964
0.992181,0.831636,550.925964
0.993565,0.831739,550.925964
0.994398,0.831060,550.925964
0.988722,0.833422,550.925964
0.990826,0.832175,550.925964
0.988906,0.827969,550.925964
0.988592,0.829609,550.925964
0.983254,0.831356,550.925964
0.989317,0.830600,550.925964
0.989320,0.828956,550.925964
0.985033,0.831581,550.925964
0.985344,0.827687,550.925964
1.308625,0.025897,583.333313
1.317729,0.027791,583.333313
1.054825,0.033257,583.333313
0.699922,0.024939,583.333313
1.054385,0.016490,583.333313
0.852084,0.024916,583.333313
1.563818,0.021874,583.333313
0.369855,0.024608,583.333313
1.106717,0.025805,583.333313
0.460027,0.024046,583.333313
1.083823,0.030541,583.333313
1.346990,0.022908,583.333313
0.830605,0.023569,583.333313
0.540202,0.018771,583.333313
1.243025,0.018024,583.333313
1.445771,0.031979,583.333313
1.035503,0.030745,583.333313
1.106490,0.006982,583.333313
1.533913,0.026916,583.333313
1.151719,0.033084,583.333313
1.060449,0.417781,583.333313
1.015794,0.415684,583.333313
1.045025,0.410675,583.333313
1.062987,0.427873,583.333313
1.069335,0.418027,583.333313
1.038318,0.411580,583.333313
1.044443,0.411522,583.333313
1.063212,0.416008,583.333313
1.026249,0.416309,583.333313
0.996990,0.416562,583.333313
1.054570,0.419724,583.333313
1.083931,0.422184,583.333313
1.020569,0.418788,583.333313
1.082534,0.421811,583.333313
1.058839,0.411992,583.333313
1.060914,0.410951,583.333313
1.049820,0.422272,583.333313
1.052536,0.410639,583.333313
1.076456,0.415528,583.333313
1.061846,0.416322,583.333313
1.056225,0.593394,583.333313
1.040608,0.582431,583.333313
1.036637,0.590938,583.333313
1.042370,0.587854,583.333313
1.035304,0.582837,583.333313
1.049427,0.584522,583.333313
1.023532,0.590885,583.333313
1.057209,0.593229,583.333313
1.060870,0.590011,583.333313
1.053805,0.589739,583.333313
1.030304,0.590897,583.333313
1.064358,0.589378,583.333313
1.061888,0.594282,583.333313
1.055132,0.587751,583.333313
1.058895,0.590920,583.333313
1.042752,0.586506,583.333313
1.048909,0.590126,583.333313
1.030030,0.591262,583.333313
1.034645,0.590726,583.333313
1.027319,0.586132,583.333313
1.044005,0.679745,583.333313
1.039616,0.680236,583.333313
1.039343,0.677284,583.333313
1.045903,0.681466,583.333313
1.034981,0.681495,583.333313
1.056379,0.679633,583.333313
1.050354,0.678750,583.333313
1.049672,0.684542,583.333313
1.057877,0.683061,583.333313
1.052980,0.680780,583.333313
1.032940,0.682594,583.333313
1.039728,0.681490,583.333313
1.035514,0.680690,583.333313
1.052099,0.681960,583.333313
1.035933,0.687603,583.333313
1.042217,0.684400,583.333313
1.034500,0.679648,583.333313
1.044292,0.681707,583.333313
1.038547,0.678631,583.333313
1.046192,0.683736,583.333313
1.047679,0.740128,583.333313
1.046712,0.740460,583.333313
1.039436,0.741000,583.333313
1.045218,0.736210,583.333313
1.044808,0.738034,583.333313
1.033628,0.741217,583.333313
1.040791,0.735387,583.333313
1.041200,0.739122,583.333313
1.033473,0.740286,583.333313
1.035538,0.737954,583.333313
1.047842,0.738985,583.333313
1.050592,0.744497,583.333313
1.042191,0.741541,583.333313
1.048527,0.741254,583.333313
1.053563,0.740870,583.333313
1.052641,0.740925,583.333313
1.039415,0.735960,583.333313
1.047078,0.739656,583.333313
1.053773,0.742375,583.333313
1.039967,0.740274,583.333313
1.042172,0.773124,583.333313
1.053451,0.778122,583.333313
1.038924,0.777677,583.333313
1.044103,0.777492,583.333313
1.044949,0.780020,583.333313
1.039250,0.779095,583.333313
1.044340,0.778417,583.333313
1.052592,0.780490,583.333313
1.039179,0.776562,583.333313
1.049209,0.777315,583.333313
1.046742,0.779579,583.333313
1.042983,0.781961,583.333313
1.044215,0.779253,583.333313
1.043141,0.778341,583.333313
1.047327,0.780373,583.333313
1.046828,0.780414,583.333313
1.043600,0.781613,583.333313
1.042410,0.778115,583.333313
1.044526,0.779057,583.333313
1.041525,0.774076,583.333313
1.041368,0.809034,583.333313
1.046402,0.808133,583.333313
1.039338,0.807592,583.333313
1.042901,0.809381,583.333313
1.047609,0.806912,583.333313
1.053159,0.808578,583.333313
1.045506,0.807025,583.333313
1.044811,0.806200,583.333313
1.043750,0.808154,583.333313
1.047062,0.811044,583.333313
1.044612,0.807866,583.333313
1.051448,0.808182,583.333313
1.046018,0.811916,583.333313
1.044185,0.806619,583.333313
1.040902,0.810947,583.333313
1.044791,0.810944,583.333313
1.046946,0.808786,583.333313
1.046089,0.810553,583.333313
1.048304,0.806616,583.333313
1.037771,0.808841,583.333313
1.051799,0.830163,583.333313
1.047050,0.829139,583.333313
1.047085,0.830764,583.333313
1.043923,0.830678,583.333313
1.046137,0.830041,583.333313
1.048643,0.829083,583.333313
1.036170,0.830223,583.333313
1.047224,0.829206,583.333313
1.045335,0.830220,583.333313
1.049757,0.830577,583.333313
1.044615,0.829953,583.333313
1.044555,0.830534,583.333313
1.043513,0.831570,583.333313
1.053235,0.830844,583.333313
1.054610,0.829739,583.333313
1.038868,0.829132,583.333313
1.045150,0.831342,583.333313
1.046017,0.830751,583.333313
1.048516,0.826138,583.333313
1.048905,0.830094,583.333313
0.946322,0.016780,615.740784
0.564152,0.027798,615.740784
1.373883,0.022282,615.740784
1.041345,0.032974,615.740784
1.264685,0.009007,615.740784
1.049809,0.015194,615.740784
1.399101,0.027494,615.740784
1.401785,0.036726,615.740784
1.044484,0.033270,615.740784
0.801246,0.016699,615.740784
0.956277,0.030966,615.740784
1.216404,0.032536,615.740784
0.952647,0.027667,615.740784
0.826007,0.021614,615.740784
0.995054,0.015791,615.740784
0.931786,0.030836,615.740784
1.011087,0.027653,615.740784
0.444322,0.029895,615.740784
1.141169,0.022110,615.740784
0.983909,0.020027,615.740784
1.116856,0.422179,615.740784
1.088306,0.409657,615.740784
1.110296,0.425407,615.740784
1.127350,0.410428,615.740784
1.097115,0.419956,615.740784
1.098292,0.419748,615.740784
1.067634,0.419910,615.740784
1.120966,0.418908,615.740784
1.096220,0.416456,615.740784
1.116001,0.418106,615.740784
1.129956,0.406873,615.740784
1.136679,0.417592,615.740784
1.117624,0.419403,615.740784
1.119272,0.422374,615.740784
1.117559,0.417000,615.740784
1.065621,0.411107,615.740784
1.115265,0.417815,615.740784
1.099574,0.414869,615.740784
1.125181,0.417213,615.740784
1.095022,0.415815,615.740784
1.110970,0.590402,615.740784
1.093707,0.596314,615.740784
1.119089,0.588418,615.740784
1.106769,0.591482,615.740784
1.102332,0.594800,615.740784
1.117127,0.590681,615.740784
1.092836,0.587781,615.740784
1.097762,0.591989,615.740784
1.108487,0.587528,615.740784
1.109532,0.585797,615.740784
1.122676,0.590616,615.740784
1.116811,0.589421,615.740784
1.106132,0.590829,615.740784
1.101967,0.581769,615.740784
1.103766,0.591377,615.740784
1.095233,0.588099,615.740784
1.095800,0.579526,615.740784
1.105534,0.586491,615.740784
1.076193,0.588827,615.740784
1.087677,0.586255,615.740784
1.089268,0.678671,615.740784
1.097403,0.681570,615.740784
1.098088,0.681929,615.740784
1.109161,0.681151,615.740784
1.106778,0.683163,615.740784
1.113320,0.681943,615.740784
1.106089,0.679514,615.740784
1.102674,0.679718,615.740784
1.122476,0.677489,615.740784
1.106362,0.679003,615.740784
1.105561,0.682273,615.740784
1.096706,0.680872,615.740784
1.106442,0.680331,615.740784
1.094470,0.675345,615.740784
1.096982,0.679910,615.740784
1.102636,0.677264,615.740784
1.091640,0.681846,615.740784
1.093638,0.681736,615.740784
1.094866,0.680273,615.740784
1.103491,0.681421,615.740784
1.107632,0.738648,615.740784
1.106350,0.743824,615.740784
1.099636,0.738716,615.740784
1.114063,0.741546,615.740784
1.096826,0.740583,615.740784
1.118577,0.734583,615.740784
1.114488,0.736087,615.740784
1.110356,0.739725,615.740784
1.096909,0.742438,615.740784
1.108972,0.737664,615.740784
1.110493,0.742019,615.740784
1.103816,0.739994,615.740784
1.094455,0.745913,615.740784
1.104582,0.742128,615.740784
1.101910,0.738900,615.740784
1.105499,0.740984,615.740784
1.107910,0.738383,615.740784
1.102872,0.738434,615.740784
1.112521,0.737267,615.740784
1.110229,0.737634,615.740784
1.102173,0.781319,615.740784
1.106850,0.780956,615.740784
1.110492,0.778953,615.740784
1.103093,0.781688,615.740784
1.103374,0.778177,615.740784
1.102099,0.777901,615.740784
1.113180,0.779753,615.740784
1.102461,0.779527,615.740784
1.108024,0.780091,615.740784
1.106904,0.776769,615.740784
1.099464,0.777833,615.740784
